StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Pol_7,W2_Knowledge,Gender,Race,W1_Feeling_1,W1_Actions_1_1,W1_Actions_1_2,W1_Actions_1_3,W1_Actions_1_4,W1_Actions_1_5,W1_Actions_1_6,W1_Actions_1_7,W1_Actions_1_8,W1_Actions_2_1,W1_Actions_2_2,W1_Actions_2_3,W1_Actions_2_4,W1_Actions_2_5,W1_Actions_2_6,W1_Actions_2_7,W2_Feeling_1,W2_Trust_1,W2_Quality_1,W2_Impact,W2_Petition,W2_Meeting,Educ,Birthyear,Home_Region,Marital_Status,Income,Employment_Status,Q96,Industry,Work_Region,Automation_Prob,Automation_Prob,Attention_Sincere,Attention_Honest,mTurk,Block_ID,Wing_Order,Vignette
6/14/2019,6/14/2019,0,100,522,1,6/14/2019,R_2s5A4KFHHKGNU01,anonymous,EN,1,2,3,1,1,-4, , ,1,1, , ,1, ,1, , , , , , ,1,1,1,4,4,3,5,1969,3,3,5,3,1,6,3,0.221,0.221,1,5,5008388,W Lib Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,582,1,6/14/2019,R_8qpGvHjGejmwqel,anonymous,EN,1,6,3,2,1,-10, ,1, , , ,1, , , , , , , ,1, ,0,2,1,5,4,3,5,1996,2,5,5,2,2,17,2,0.8274,0.8274,1,5,4785412,W Con Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,316,1,6/14/2019,R_1JWwYb44pj4mzDA,anonymous,EN,1,3,4,1,4,-9, , , , , , , ,1, , , , , , ,1,-2,-4,-2,3,6,3,5,1986,3,1,9,2,1,7,3,0.7142,0.7142,1,5,7462047,O Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,402,1,6/14/2019,R_3fPMDU1VCFWUrGF,anonymous,EN,1,3,3,2,1,-4,1, , , , , , , , , , , , , ,1,-2,-4,-2,3,3,7,2,1980,1,1,2,1,3,5,1,0.66,0.66,1,5,5175967,W Lib Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,207,1,6/14/2019,R_3jV590kKj75n95a,anonymous,EN,1,3,4,2,3,3, ,1, ,1, , , , , ,1,1, , , , ,3,4,5,5,4,3,3,1984,2,5,1,1,1,7,2,0.7142,0.7142,1,5,9329777,O Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,50,1,6/14/2019,R_3fSPFqFs0sqZUWQ,anonymous,EN,1,2,3,1,1,-2, , , ,1, , , , , , ,1, , , , ,-3,1,1,5,3,5,5,1992,2,5,12,1,1,7,2,0.7142,0.7142,3,3,2179573,W Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,138,1,6/14/2019,R_2780kRgPhh4j0eU,anonymous,EN,1,2,4,2,1,-10,1,1, , ,1,1, , ,1, , , ,1,1, ,-10,-8,-10,1,1,4,3,1992,2,5,9,2,1,7,3,0.7142,0.7142,1,5,6014127,W Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,289,1,6/14/2019,R_XGI4CQdZkGrvpx7,anonymous,EN,1,2,3,1,1,-6, , ,1, ,1, , , , , , , , , ,1,-8,-5,0,4,2,2,3,1982,1,5,4,1,1,5,3,0.66,0.66,5,5,1422347,W Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,187,1,6/14/2019,R_vVmkTzGYMdVAJ3z,anonymous,EN,1,6,4,1,2,8,1,1,1,1,1,1,1, ,1,1,1, , , , ,7,7,5,7,1,1,5,1966,2,1,2,2,2,7,2,0.7142,0.7142,4,4,9297967,AA Con Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,431,1,6/14/2019,R_2YqYVRpM4wwtQak,anonymous,EN,1,2,2,2,1,-8,1, ,1,1,1, , , ,1,1, , ,1,1, ,4,4,2,4,5,3,6,1968,2,3,7,2,1,13,2,0.2325,0.2325,1,5,7717221,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,408,1,6/14/2019,R_3qZMmy7XLK6Ikpn,anonymous,EN,1,7,4,2,2,-4,1,1,1,1, , , , ,1,1,1,1, , , ,2,4,7,7,1,1,6,1976,3,1,5,1,2,7,3,0.7142,0.7142,1,5,545721,AA Con Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,617,1,6/14/2019,R_2QtRKojIjwfRJOR,anonymous,EN,1,1,1,2,1,-9,1, ,1,1,1,1,1, ,1, , ,1,1, , ,-2,-5,-6,4,4,2,5,1983,1,3,3,1,3,17,1,0.8274,0.8274,1,5,3705963,W Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,137,1,6/14/2019,R_3fBruZboQa0dYkn,anonymous,EN,1,6,4,2,1,-10,1, , , , ,1, , , ,1,1, , , , ,0,3,3,4,7,7,6,1981,1,5,11,2,2,12,1,0.0606,0.0606,1,5,6712553,W Con Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,509,1,6/14/2019,R_2E4YW9ldtQpdn0w,anonymous,EN,1,2,4,2,2,-4,1, , , ,1, , , , , , , , , ,1,-4,-5,-6,4,4,2,5,1994,3,1,6,2,1,13,3,0.2325,0.2325,1,5,1742914,AA Lib Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,462,1,6/14/2019,R_2OTL2wprzTz9AVd,anonymous,EN,1,5,1,2,1,-8,1, , , ,1, , , , , , , , , ,1,-8,-8,-8,3,6,4,5,1962,3,5,1,3,2,14,3,0.2318,0.2318,1,5,9561677,W Con Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,286,1,6/14/2019,R_1q9irJjKxAcrzBd,anonymous,EN,1,5,3,2,1,-10, , ,1, , ,1, , , , , , , ,1, ,-4,-7,0,4,4,4,5,1989,3,1,10,1,3,7,3,0.7142,0.7142,1,5,2659991,W Con Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,224,1,6/14/2019,R_1QKnbJiKRaazV9N,anonymous,EN,1,5,3,1,1,-8,1, ,1, ,1, ,1, , , , , , ,1, ,3,2,-5,3,6,3,3,1981,3,1,5,1,3,4,2,0.7515,0.7515,5,5,3138102,W Con Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,181,1,6/14/2019,R_2dSfSMX9AkO9SzS,anonymous,EN,1,4,3,1,2,-2,1, , , , , ,1, ,1,1, , ,1, , ,-2,-3,-3,3,3,4,4,1987,2,5,4,1,3,13,2,0.2325,0.2325,1,5,4819117,AA Ind Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,409,1,6/14/2019,R_2OZoB7dY0fuKg63,anonymous,EN,1,4,2,1,1,-6, , ,1, ,1, , , , , , , , , ,1,-4,-5,-5,4,3,5,3,1983,3,1,11,1,3,15,3,0.7837,0.7837,1,5,6230046,W Ind Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,431,1,6/14/2019,R_2y3GTee8pnuIqHO,anonymous,EN,1,2,4,2,2,-10, , ,1, ,1,1, , , ,1, ,1, , ,1,-8,-10,-8,2,2,4,5,1990,3,5,5,2,1,14,2,0.2318,0.2318,1,5,536905,AA Lib Female,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,190,1,6/14/2019,R_2RV5Gc5F0se1JJU,anonymous,EN,1,2,1,1,4,-10, ,1, ,1, ,1, , ,1, , , ,1,1, ,4,0,4,4,5,7,4,1977,3,1,7,1,1,15,2,0.7837,0.7837,1,5,9482582,O Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,699,1,6/14/2019,R_3F2IHNXelTEBmxV,anonymous,EN,1,2,3,2,2,-6,1, , ,1, , , , , ,1, , , , , ,10,10,10,7,1, ,5,1988,2,1,10,2,2,8,2,0.91,0.91,1,5,931451,AA Lib Female,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,169,1,6/14/2019,R_3jdh5zEWTU3x8hW,anonymous,EN,1,6,3,1,1,-7,1, , , ,1, , , , , , , , , ,1,-10,-10,-10,2,2,1,5,1972,3,1,7,2,3,7,2,0.7142,0.7142,1,5,5098473,W Con Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,685,1,6/14/2019,R_1j9V8I2k9k7HSVR,anonymous,EN,1,7,4,1,2,7,1, ,1, , , , , ,1,1,1, , , , ,7,4,7,5,2,2,6,1984,2,1,7,2,2,7,2,0.7142,0.7142,1,5,6772866,AA Con Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,246,1,6/14/2019,R_qKFyO04XoMpWcc9,anonymous,EN,1,2,3,2,1,-1, , , , , , , ,1, , , , , , ,1,-2,-2,-2,4,4,3,4,1967,3,5,2,3,1,6,3,0.221,0.221,1,5,9605231,W Lib Female,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,163,1,6/14/2019,R_23fBfvVdqx8ok8S,anonymous,EN,1,4,3,1,2,-6, , ,1,1, , , , , , , , , , ,1,4,1,1,4,4,4,3,1992,2,1,5,1,3,6,1,0.221,0.221,5,5,5292872,AA Ind Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,135,1,6/14/2019,R_OBYh30NMFR5F3vH,anonymous,EN,1,3,3,1,3,-8, , , , , ,1, , , , , , ,1, , ,-7,-9,-5,2,5,4,5,1989,3,5,3,1,1,15,3,0.7837,0.7837,1,5,4880092,O Lib Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,486,1,6/14/2019,R_2anwUjSmArSKpJY,anonymous,EN,1,6,4,2,2,9,1,1, , , , , , , ,1,1, , , , ,9,6,10,7,2,1,5,1991,1,1,8,3,2,7,1,0.7142,0.7142,5,5,8898307,AA Con Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,162,1,6/14/2019,R_23VqA2b2v3iVVB0,anonymous,EN,1,1,2,2,1,-10,1, , , , , , , , , , , ,1, , ,0,0,0,4,6,7,2,1985,2,5,3,1,1,15,2,0.7837,0.7837,1,5,6499823,W Lib Female,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,400,1,6/14/2019,R_2SAp8QHLz3FwPD5,anonymous,EN,1,1,3,1,1,-10,1, ,1, ,1, , , ,1, , , ,1,1, ,2,2,3,4,3,2,5,1985,1,5,4,1,1,7,3,0.7142,0.7142,1,5,3797825,W Lib Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,124,1,6/14/2019,R_3EHa7WDp2gReEmV,anonymous,EN,1,4,3,1,1,6, , , , ,1, , , ,1,1,1, , , , ,8,6,5,5,3,3,3,1993,2,5,3,1,3,12,2,0.0606,0.0606,1,5,6770226,W Ind Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,172,1,6/14/2019,R_7VUymPEClhqJb3z,anonymous,EN,1,2,4,1,1,-6,1, , , ,1, , , , , , , , , ,1,2,2,2,5,4,4,5,1997,3,5,7,2,1,7,2,0.7142,0.7142,1,5,4164572,W Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,281,1,6/14/2019,R_C3OPkY7GMkqt4NX,anonymous,EN,1,3,2,1,1,-4,1, , ,1, , , , ,1, , , , , , ,4,2,6,4,5,3,3,1953,2,1,6,1,1,4,2,0.7515,0.7515,1,5,2992254,W Lib Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,463,1,6/14/2019,R_2qmw6EqAsVi8ezU,anonymous,EN,1,6,1,2,1,-6, , ,1, , ,1, , ,1, , , ,1, , ,0,0,0,4,4,3,6,1992,2,5,10,2,1,7,2,0.7142,0.7142,1,5,1472468,W Con Female,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,273,1,6/14/2019,R_22A3lkqbjNrbAMQ,anonymous,EN,1,1,3,2,2,-3, , , ,1,1,1, , , , , , ,1,1, ,-6,-3,1,5,3,6,5,1985,1,5,6,1,1,14,2,0.2318,0.2318,5,5,26628,AA Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,194,1,6/14/2019,R_yvF8rVMk4mhqLSh,anonymous,EN,1,2,3,1,1,-10,1, , , ,1, , , ,1, , , , , , ,-6,-6,-8,4,4,4,3,1959,3,1,5,1,1,10,3,0.1739,0.1739,1,5,1958232,W Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,533,1,6/14/2019,R_Yboy8bN1MTjtBkd,anonymous,EN,1,2,3,2,2,-4, , , , ,1, , , ,1,1, , , , , ,3,2,2,4,5,7,3,1984,2,1,10,1,1,13,2,0.2325,0.2325,1,5,159900,AA Lib Female,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,967,1,6/14/2019,R_V3uKGXOG48KGFln,anonymous,EN,1,1,3,1,1,-5,1,1,1,1,1,1,1, ,1, , , , ,1, ,0,-3,0,4,4,4,5,1985,3,1,11,1,1,13,3,0.2325,0.2325,1,5,6603060,W Lib Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,83,1,6/14/2019,R_2QXkoL1Fu65aLRH,anonymous,EN,1,6,4,1,1,2,1, ,1, , , , , ,1,1, , , , , ,4,6,4,6,2,2,6,1991,2,5,8,2,2,7,2,0.7142,0.7142,1,5,1504338,W Con Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,287,1,6/14/2019,R_3fVqPiwErvRdbe0,anonymous,EN,1,2,2,1,4,-10,1, , ,1, , , , ,1, , , , , , ,3,6,8,5,4,6,4,1986,2,5,4,1,1,13,2,0.2325,0.2325,1,5,1963957,O Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,179,1,6/14/2019,R_DeGGSpoKa8Zj9v3,anonymous,EN,1,1,2,2,1,-4, , , , , , , ,1, , , , , , ,1,0,0,0,4,7,7,5,1967,3,3,2,1,3,12,3,0.0606,0.0606,5,5,7564070,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,262,1,6/14/2019,R_3qpAbl6Ipbtaxeg,anonymous,EN,1,1,1,1,2,0, , , , , , , ,1, , , , , , ,1,0,-10,0,4,7,7,4,1986,2,5,3,1,3,6,2,0.221,0.221,1,5,9969627,AA Lib Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,233,1,6/14/2019,R_3KoJmpWcNM5pgi4,anonymous,EN,1,5,2,2,3,-8, , , , ,1, , , ,1, , , , , , ,-2,0,-2,4,3,3,6,1969,3,1,11,3,3,8,3,0.91,0.91,1,5,4419136,O Con Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,180,1,6/14/2019,R_3nxcwVs9lXfBgfR,anonymous,EN,1,2,3,1,2,5,1, , , ,1, , , ,1, ,1, , , , ,0,3,3,6,2,3,6,1986,3,1,11,2,1,6,3,0.221,0.221,2,2,3915767,AA Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,166,1,6/14/2019,R_3ptd07cz8jVOwiq,anonymous,EN,1,2,2,1,1,-10, , , , , , , ,1, , , , , , ,1,-10,-10,-10,4,1,3,5,1979,3,1,6,1,1,14,3,0.2318,0.2318,1,5,20914,W Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,180,1,6/14/2019,R_1jjnypeyD6CZf3I,anonymous,EN,1,1,2,2,3,-10, , , , , , ,1, , , , , , ,1, ,-4,-4,0,4,4,4,5,1995,2,5,4,1,1,17,2,0.8274,0.8274,1,5,5532431,O Lib Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,236,1,6/14/2019,R_1DIpuNnAKjH9kck,anonymous,EN,1,2,3,1,1,-10,1, , , , , , , , , , , , , ,1,-7,6,-5,4,7,7,2,1977,3,1,8,1,1,6,2,0.221,0.221,1,5,9023763,W Lib Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,308,1,6/14/2019,R_3MEiqswsUU1s2dY,anonymous,EN,1,2,3,2,1,-10,1, ,1, , ,1, , , , , , ,1,1, ,2,2,2,4,7,1,5,1967,3,3,4,1,1,13,3,0.2325,0.2325,1,5,7585806,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,224,1,6/14/2019,R_2wSPMc3wgTRcjve,anonymous,EN,1,2,4,1,4,-10, , , , ,1, , , , , , , , , ,1,6,6,4,5,4,3,6,1977,2,5,7,1,1,14,2,0.2318,0.2318,1,5,2963881,O Lib Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,184,1,6/14/2019,R_2Yrz8UofcnP6UJQ,anonymous,EN,1,4,2,1,2,-4,1, , , , , , , , , , , , , ,1,-2,-4,-3,3,4,4,4,1987,2,5,5,1,3,6,1,0.221,0.221,1,5,4855728,AA Ind Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,138,1,6/14/2019,R_33ykjTvWrn4XRwF,anonymous,EN,1,2,2,2,1,-5, , , , , , , ,1, , , , , , ,1,5,4,5,6,3,3,5,1962,3,3,7,1,1,5,2,0.66,0.66,1,5,5895508,W Lib Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,264,1,6/14/2019,R_DIxoEeWaax1UVEt,anonymous,EN,1,6,2,1,1,-9, , , , , , , ,1,1, , , , , , ,1,2,2,5,7,4,4,1984,3,1,7,1,2,13,2,0.2325,0.2325,1,5,1195988,W Con Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,252,1,6/14/2019,R_3iW0on0JUh4kUlw,anonymous,EN,1,3,3,1,3,-7,1, , , ,1, , , , , , , ,1, , ,-4,7,9,6,2,5,4,1985,2,5,5,1,1,14,1,0.2318,0.2318,5,5,9778516,O Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,409,1,6/14/2019,R_1OJmXwjhUV2aqjd,anonymous,EN,1,1,3,1,1,-4,1, , , ,1, , , ,1, , , , , , ,-2,-4,-2,4,5,2,5,1991,3,5,9,1,1,14,1,0.2318,0.2318,1,5,5601503,W Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,199,1,6/14/2019,R_2WIpcG69nqOIyJW,anonymous,EN,1,7,2,2,1,-10, ,1, , , , , , , , , , , ,1, ,0,-3,-2,2,2,2,5,1994,3,5,9,2,2,14,3,0.2318,0.2318,1,4,6842144,W Con Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,177,1,6/14/2019,R_3PX0ivJQJnfMK3e,anonymous,EN,1,4,2,2,1,1, , , , , , , ,1, , , , , , ,1,-2,-2,-4,4,7,7,3,1992,3,5,3,1,3,13,3,0.2325,0.2325,1,5,4798785,W Ind Female,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,241,1,6/14/2019,R_zT0Np2QIJOSLhG9,anonymous,EN,1,6,2,2,1,10,1, ,1, , ,1, , , , , , ,1, , ,0,-2,-2,4,4,7,6,1954,1,1,11,2,2,12,1,0.0606,0.0606,1,5,1217256,W Con Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,264,1,6/14/2019,R_3iTZQW7YHXn6yTf,anonymous,EN,1,5,4,1,1,-4, , , , , , , ,1, , , , , , ,1,-6,-6,-6,3,3,5,5,1960,3,1,5,1,3,6,2,0.221,0.221,1,5,8362852,W Con Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,585,1,6/14/2019,R_3M9GqtfqrF4eEH7,anonymous,EN,1,5,3,1,1,-9,1, , , , , , , ,1,1,1,1, , , ,2,3,0,6,4,2,5,1973,1,1,10,1,2,13,3,0.2325,0.2325,1,5,121627,W Con Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,234,1,6/14/2019,R_1ILEi84f5kXdzTb,anonymous,EN,1,5,2,2,1,-7, , , , ,1, , , , , , , , , ,1,-5,-4,-4,4,7,4,5,1987,2,1,11,1,2,14,2,0.2318,0.2318,1,5,8250071,W Con Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,141,1,6/14/2019,R_28U7lZGO2unjYQD,anonymous,EN,1,6,3,1,2,6, , ,1,1, ,1, , , , ,1,1,1, , ,6,3,6,6,1,2,6,1997,2,4,6,1,2,7,2,0.7142,0.7142,3,4,1499836,AA Con Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,895,1,6/14/2019,R_3G7ZWIBCfhPmFsT,anonymous,EN,1,4,3,1,1,-8,1, , ,1, ,1, , , , , , , , ,1,2,-2,2,5,5,3,3,1987,3,5,3,1,2,5,3,0.66,0.66,5,5,344746,W Ind Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,194,1,6/14/2019,R_3MKn38wdnVRQeqc,anonymous,EN,1,3,2,2,1,-6, ,1, , , ,1, , , , , , , , ,1,-4,-2,-2,4,7,7,6,1978,3,5,10,2,1,13,2,0.2325,0.2325,1,5,4896834,W Lib Female,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,238,1,6/14/2019,R_2TTblKAQN7BetN0,anonymous,EN,1,1,1,2,2,-7, , ,1, , ,1, , ,1, , , , , , ,-2,-4,-6,2,1,4,2,1990,2,5,3,1,1,13,2,0.2325,0.2325,1,5,436898,AA Lib Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,732,1,6/14/2019,R_XZDKsl75w5TsX4d,anonymous,EN,1,4,3,1,2,-5, , , , , , , ,1, , , , , , ,1,-2,-3,0,4,4,4,4,1991,2,5,4,1,3,5,2,0.66,0.66,1,5,2777213,AA Ind Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,362,1,6/14/2019,R_2aD02VKlgtKvNZf,anonymous,EN,1,2,4,1,2,-9, , , , , , ,1, ,1, , , , , , ,0,6,6,5,4,5,5,1985,3,1,7,2,1,13,2,0.2325,0.2325,1,5,898728,AA Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,109,1,6/14/2019,R_3G3Z8qZdVKrXXVo,anonymous,EN,1,2,1,1,1,-10, , , , ,1, , , , , , , , , ,1,5,3,5,6,3,6,5,1990,2,5,4,2,1,7,2,0.7142,0.7142,1,5,5138459,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,161,1,6/14/2019,R_1FS9u3KDAi7yOcN,anonymous,EN,1,5,3,1,1,-3,1, ,1, ,1,1, , , , , , ,1, , ,2,-1,3,4,3,4,3,1988,1,1,6,1,2,6,2,0.221,0.221,1,5,7376743,W Con Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,884,1,6/14/2019,R_1LHSLXKy8PcG5Ig,anonymous,EN,1,2,3,1,1,-10, , ,1, ,1, , , ,1, , , , , , ,-6,-8,-3,2,6,3,5,1990,2,1,10,2,1,10,2,0.1739,0.1739,1,5,8127839,W Lib Male,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,231,1,6/14/2019,R_1q2HZghtg81Wbr3,anonymous,EN,1,2,3,2,1,-6,1, , , , , , , ,1, , , , , , ,-2,-8,-3,4,6,6,3,1950,3,5,9,1,1,13,3,0.2325,0.2325,1,5,2886387,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,567,1,6/14/2019,R_x4xWJhdvdFjSg01,anonymous,EN,1,1,3,1,1,-4, , , , , , , ,1,1,1,1, , , , ,4,4,6,6,7,7,5,1971,1,3,5,3,1,8,1,0.91,0.91,1,5,2565663,W Lib Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,130,1,6/14/2019,R_4TI19fLjxQU6mqJ,anonymous,EN,1,2,3,2,1,-7,1, ,1,1,1, , , , , , , , , ,1,-1,-2,-3,4,4,3,5,1989,2,1,7,2,1,13,2,0.2325,0.2325,1,5,1573910,W Lib Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,132,1,6/14/2019,R_3NO5ejxZfOGi6Ks,anonymous,EN,1,1,3,1,1,-4,1, , , ,1, , , ,1, , , , , , ,6,7,7,6,4,3,5,1961,2,1,3,1,1,6,2,0.221,0.221,1,5,501405,W Lib Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,170,1,6/14/2019,R_3oyBQJEyxOdb6MM,anonymous,EN,1,4,2,1,1,-1, , , , ,1, , , ,1, , , , , , ,3,3,4,5,6,5,5,1981,2,5,8,2,3,7,2,0.7142,0.7142,5,5,4767119,W Ind Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,468,1,6/14/2019,R_vYnMKE8Uor1XJV7,anonymous,EN,1,1,2,1,1,-8,1, ,1,1,1, ,1, , ,1, , , , , ,2,1,1,5,3,2,5,1982,3,1,6,2,1,12,3,0.0606,0.0606,5,5,7035,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,399,1,6/14/2019,R_2yr3KMcDwkHFE7q,anonymous,EN,1,6,4,2,2,10,1,1,1,1,1,1,1, ,1,1,1,1,1,1, ,0,9,8,6,3,3,5,1976,2,1,6,1,2,7,2,0.7142,0.7142,5,5,5524449,AA Con Female,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,119,1,6/14/2019,R_3MlYt6eKJrFKt3h,anonymous,EN,1,2,3,1,1,-10, , ,1, ,1, , , , , , , , , ,1,0,-4,-2,4,7,6,5,1984,3,1,11,1,1,6,3,0.221,0.221,1,5,6828177,W Lib Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,181,1,6/14/2019,R_3GeSbdkmcDJlAtv,anonymous,EN,1,3,2,1,1,-10,1, , , , , , , , , , , , , ,1,2,2,4,4,7,7,3,1981,3,1,6,1,3,6,2,0.221,0.221,1,5,998283,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,93,1,6/14/2019,R_UfGbpv6WMZWxLjj,anonymous,EN,1,4,2,1,1,3, ,1, , , , , , , , ,1, , ,1, ,0,-2,2,4,3,3,4,1985,2,3,4,1,3,14,1,0.2318,0.2318,1,5,8454850,W Ind Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,149,1,6/14/2019,R_2X4EAZ6mzm1Uz88,anonymous,EN,1,2,3,2,1,-10, , ,1,1,1, ,1, , , , , ,1,1, ,4,-4,-5,3,3,3,6,1989,3,2,4,1,1,12,3,0.0606,0.0606,1,5,7512020,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,512,1,6/14/2019,R_cHcEkvGzVhEjWZH,anonymous,EN,1,6,2,2,2,9,1, , , , , , , ,1, , , , , , ,8,8,8,7,1,1,6,1987,1,1,8,3,1,1,1,0.6477,0.6477,4,2,2382436,AA Con Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,124,1,6/14/2019,R_1NfyqLsRnlK0XBM,anonymous,EN,1,2,3,1,1,-8,1, ,1,1,1, ,1, ,1, , , , , , ,8,8,7,6,1,2,5,1992,3,5,7,1,1,7,2,0.7142,0.7142,1,5,4967777,W Lib Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,367,1,6/14/2019,R_3h6zVp5JnOf81fP,anonymous,EN,1,2,2,1,1,-10, , , , , , , ,1, , , , , , ,1,2,2,5,5,7,7,4,1984,3,5,11,1,1,7,3,0.7142,0.7142,1,5,4771761,W Lib Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,317,1,6/14/2019,R_1gCFTnFy2Ji8Ow8,anonymous,EN,1,4,3,2,3,-4,1, ,1, ,1, ,1, ,1,1, , ,1,1, ,-3,-4,10,4,4,3,5,1994,3,1,11,2,3,6,3,0.221,0.221,1,5,1262687,O Ind Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,232,1,6/14/2019,R_11YBKL7gMjdW9ov,anonymous,EN,1,2,4,2,1,-10, , ,1, ,1,1, , ,1, , , ,1, , ,-4,-4,-6,2,1,3,5,1974,2,1,4,1,1,15,2,0.7837,0.7837,1,5,4797733,W Lib Female,W2,W2_Courts_Transparency
